2025-10-03 13:46:01.817044,BUY,NSE:NIFTY25O0724800CE,105.05,100.45,111.44999999999999
2025-10-03 13:47:00.285091,SELL,NSE:NIFTY25O0724800CE,103.75
2025-10-03 14:13:01.457875,BUY,NSE:NIFTY25O0724850PE,78.85,75.85,83.225
2025-10-03 14:14:32.125163,SELL,NSE:NIFTY25O0724850PE,82.65
2025-10-03 14:29:01.510244,BUY,NSE:NIFTY25O0724800CE,100.25,98.1,103.47500000000001
2025-10-03 14:31:00.486718,SELL,NSE:NIFTY25O0724800CE,103.3
2025-10-03 14:37:01.599368,BUY,NSE:NIFTY25O0724850CE,84.2,77.05,100.9
2025-10-03 14:42:37.991427,SELL,NSE:NIFTY25O0724850CE,101.2
2025-10-03 14:49:02.118557,BUY,NSE:NIFTY25O0724850CE,102.25,97.65,111.44999999999999
2025-10-03 14:49:34.952231,SELL,NSE:NIFTY25O0724850CE,97.1
2025-10-03 15:03:01.604737,BUY,NSE:NIFTY25O0724850CE,112.85,105.65,127.55
2025-10-03 15:10:03.497082,SELL,NSE:NIFTY25O0724850CE,105.75
2025-10-06 10:04:01.828850,BUY,NSE:NIFTY25O0724950CE,65.05,60.35,69.95000000000002
2025-10-06 10:05:34.627021,SELL,NSE:NIFTY25O0724950CE,60.65
2025-10-06 10:13:01.830109,BUY,NSE:NIFTY25O0724950CE,69.25,61.55,80.67500000000001
2025-10-06 10:30:00.101107,SELL,NSE:NIFTY25O0724950CE,70.3
2025-10-06 10:32:01.415318,BUY,NSE:NIFTY25O0724950CE,75.6,69.3,81.50000000000001
2025-10-06 10:37:36.385145,SELL,NSE:NIFTY25O0724950CE,81.6
2025-10-06 11:13:01.371932,BUY,NSE:NIFTY25O0725000CE,54.6,52.7,59.45
2025-10-06 11:15:28.664447,SELL,NSE:NIFTY25O0725000CE,52.75
2025-10-06 11:31:05.359326,BUY,NSE:NIFTY25O0725000CE,65.95,64.9,67.89999999999998
2025-10-06 11:31:10.585321,SELL,NSE:NIFTY25O0725000CE,64.3
2025-10-06 11:34:51.141586,BUY,NSE:NIFTY25O0725000CE,64.95,64.2,66.2
2025-10-06 11:35:13.118737,SELL,NSE:NIFTY25O0725000CE,63.7
2025-10-06 11:46:01.295262,BUY,NSE:NIFTY25O0725050PE,74.35,70.3,78.50000000000001
2025-10-06 11:47:00.224105,SELL,NSE:NIFTY25O0725050PE,74.4
2025-10-06 11:53:01.488601,BUY,NSE:NIFTY25O0725000PE,51.35,48.55,55.55000000000001
2025-10-06 11:56:45.204419,SELL,NSE:NIFTY25O0725000PE,48.45
2025-10-06 12:15:13.621328,BUY,NSE:NIFTY25O0725000CE,67.35,64.5,72.37500000000001
2025-10-06 12:17:50.880249,SELL,NSE:NIFTY25O0725000CE,64.4
2025-10-06 12:51:04.501842,BUY,NSE:NIFTY25O0725000CE,74.15,70.65,79.64999999999999
2025-10-06 12:57:59.046660,SELL,NSE:NIFTY25O0725000CE,79.4
2025-10-06 13:05:01.431596,BUY,NSE:NIFTY25O0725000CE,92.1,87.75,100.35000000000001
2025-10-06 13:09:03.820292,SELL,NSE:NIFTY25O0725000CE,100.8
2025-10-06 13:10:06.338884,BUY,NSE:NIFTY25O0725050CE,66.5,64.8,69.75000000000001
2025-10-06 13:10:24.309360,SELL,NSE:NIFTY25O0725050CE,64.1
2025-10-06 13:15:01.450781,BUY,NSE:NIFTY25O0725050CE,68.2,65.2,72.32499999999999
2025-10-06 13:16:29.476449,SELL,NSE:NIFTY25O0725050CE,65
2025-10-06 13:30:01.460799,BUY,NSE:NIFTY25O0725050CE,79.7,67.2,98.45
2025-10-06 13:44:59.750981,SELL,NSE:NIFTY25O0725050CE,87.05
2025-10-06 13:50:01.623610,BUY,NSE:NIFTY25O0725100PE,68.95,61.8,82.65
2025-10-06 13:53:59.926894,SELL,NSE:NIFTY25O0725100PE,62.85
2025-10-06 14:11:01.421516,BUY,NSE:NIFTY25O0725100PE,71.7,68.5,76.5
2025-10-06 14:11:06.101299,SELL,NSE:NIFTY25O0725100PE,68.15
